BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201801,16,130,201801,16,1305,122803.0,735659,ARKANSAS,5.0,2018,January,Heavy Snow,Z,75,CHICOT,JAN,16-JAN-18 01:30:00,CST-6,16-JAN-18 13:05:00,0,0,0,0,10.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Accumulating snow impacted the ArkLaMiss on January 16, 2018 with accumulations ranging from �� - 3 inches across much of the area. During the early morning hours on the 15th, a strong arctic cold front was quickly moving through the Central Plains towards the Deep South with an impressive 1050mb surface high pressure ushering in a brutally cold arctic airmass behind the frontal passage. Further aloft in the atmosphere, a closed cold core upper-level low was located over the Upper Midwest with a positively tilted trough axis extending to the west/southwest through the Northern Plains. A 120 kt jet streak diving into the base of the trough helped the trough dig further south and west over the Texas/Oklahoma panhandles as the closed low transitioned into an open wave. By sunrise on the 16th, the trough axis was oriented from Lake Michigan southwest through the Southern Plains with a strengthening upper-level jet stretched from northern Arkansas through Maine. This orientation allowed flow to become more backed out of the southwest which resulted in sufficient moisture return over the ArkLaMiss. At the same time, the arctic cold front had raced well ahead of the upper-level forcing with temperatures plummeting well below freezing. This set the stage for the moist southwest flow aloft to overrun the cold arctic air and produce an anafrontal band of snow as right entrance region jet dynamics overspread the area.",Heavy snow fell across the county with up to 2.3 inches of accumulations.,CSV
202102,15,245,202102,15,900,163545.0,987385,ARKANSAS,5.0,2021,February,Heavy Snow,Z,75,CHICOT,JAN,15-FEB-21 02:45:00,CST-6,15-FEB-21 09:00:00,0,0,0,0,90.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"While several rounds of winter weather occurred leading up to February 15, 2021, the first major winter precipitation event occurred on this day. Light precipitation continued to fall intermittently across the region early in the morning before heavier bands of precipitation fell just prior to daybreak. The precipitation was mainly in the form of heavy sleet for many locations, especially those in western and central Mississippi. However, some parts of the Delta saw an accumulation of snow and sleet while portions of eastern Mississippi experienced freezing rain. Significant accumulations of all winter weather precipitation occurred, some within a short time period. This resulted in significant impact to travel, power outages and disruption to daily life.",A mix of sleet and snow fell across the northern part of the county near Dermott. Roads were nearly impassable with stranded cars. Accumulations of up to four and a half inches of snow occurred.,CSV
202102,15,230,202102,15,900,163545.0,987384,ARKANSAS,5.0,2021,February,Winter Storm,Z,74,ASHLEY,JAN,15-FEB-21 02:30:00,CST-6,15-FEB-21 09:00:00,0,0,0,0,50.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"While several rounds of winter weather occurred leading up to February 15, 2021, the first major winter precipitation event occurred on this day. Light precipitation continued to fall intermittently across the region early in the morning before heavier bands of precipitation fell just prior to daybreak. The precipitation was mainly in the form of heavy sleet for many locations, especially those in western and central Mississippi. However, some parts of the Delta saw an accumulation of snow and sleet while portions of eastern Mississippi experienced freezing rain. Significant accumulations of all winter weather precipitation occurred, some within a short time period. This resulted in significant impact to travel, power outages and disruption to daily life.",Sleet and snow fell across the county. Accumulations of up to five inches of sleet and snow occurred.,CSV
202102,11,200,202102,11,1100,160216.0,968230,ARKANSAS,5.0,2021,February,Winter Weather,Z,74,ASHLEY,JAN,11-FEB-21 02:00:00,CST-6,11-FEB-21 11:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,Light icing occurred.,Light ice accumulation occurred on trees and elevated surfaces especially in the northern part of the county.,CSV
202102,17,700,202102,18,300,156023.0,943646,ARKANSAS,5.0,2021,February,Winter Storm,Z,74,ASHLEY,JAN,17-FEB-21 07:00:00,CST-6,18-FEB-21 03:00:00,0,0,0,0,25.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"As an arctic air mass continued to build southward across the South on February 17th, another wave of precipitation overspread this cold air mass across southeastern Arkansas. Some freezing rain also fell with significant accumulations of sleet and snow in far southeast Arkansas. The freezing and frozen precipitation impacted travel across the region, and in Crossett the accumulations of ice, sleet, and snow collapsed a roof at a bowling alley.","A mix of wintry precipitation fell across Ashley County. Up to 2 inches of heavy snow fell in parts of the county, including up to 0.75 inches of sleet mixed in with the snow in other parts of the county. By the evening of the 17th, the combined weight of sleet and snow collapsed the roof of Max Bowl in Crossett.",CSV
202102,17,730,202102,18,300,156023.0,943653,ARKANSAS,5.0,2021,February,Winter Storm,Z,75,CHICOT,JAN,17-FEB-21 07:30:00,CST-6,18-FEB-21 03:00:00,0,0,0,0,50.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"As an arctic air mass continued to build southward across the South on February 17th, another wave of precipitation overspread this cold air mass across southeastern Arkansas. Some freezing rain also fell with significant accumulations of sleet and snow in far southeast Arkansas. The freezing and frozen precipitation impacted travel across the region, and in Crossett the accumulations of ice, sleet, and snow collapsed a roof at a bowling alley.","A mix of wintry precipitation fell across Chicot County. An early mix of 1 to 2 inches of snow and sleet fell in parts of the county, with a transition to freezing rain accumulating to near 0.25 inches by the afternoon.",CSV
202101,10,2130,202101,11,200,156307.0,943519,ARKANSAS,5.0,2021,January,Heavy Snow,Z,75,CHICOT,JAN,10-JAN-21 21:30:00,CST-6,11-JAN-21 02:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"An upper level low pressure system moved across the region, while a surface low developed along the Gulf Coast and tracked east. Precipitation overspread the region, as temperatures were in the 30s. This resulted in a mix of sleet and snow for portions of the region until a transition to all snow. The highest snowfall accumulations were across eastern portions of Central Mississippi, where six to six and a half inches fell. Widespread two to four inches of snow fell across most of Central Mississippi and northeast Louisiana, generally along and north of the Natchez Trace corridor. Locations south of this, including portions of south central and southeast Mississippi received no snow or less than one inch of snow.","Heavy snow fell across Chicot County. Amounts of up to three inches fell, with the highest total being around Lake Village.",CSV
202101,10,2100,202101,11,200,156307.0,943518,ARKANSAS,5.0,2021,January,Heavy Snow,Z,74,ASHLEY,JAN,10-JAN-21 21:00:00,CST-6,11-JAN-21 02:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"An upper level low pressure system moved across the region, while a surface low developed along the Gulf Coast and tracked east. Precipitation overspread the region, as temperatures were in the 30s. This resulted in a mix of sleet and snow for portions of the region until a transition to all snow. The highest snowfall accumulations were across eastern portions of Central Mississippi, where six to six and a half inches fell. Widespread two to four inches of snow fell across most of Central Mississippi and northeast Louisiana, generally along and north of the Natchez Trace corridor. Locations south of this, including portions of south central and southeast Mississippi received no snow or less than one inch of snow.","Heavy snow fell across Ashley County. Amounts of one to three inches fell, with the highest total being around Eudora.",CSV
202102,11,200,202102,11,1100,160216.0,968229,ARKANSAS,5.0,2021,February,Winter Weather,Z,75,CHICOT,JAN,11-FEB-21 02:00:00,CST-6,11-FEB-21 11:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,Light icing occurred.,Light ice accumulation occurred on trees and elevated surfaces. Up to one tenth of an inch accumulated in Dermott.,CSV
202203,11,1915,202203,11,2230,170517.0,1034200,ARKANSAS,5.0,2022,March,Winter Weather,Z,74,ASHLEY,JAN,11-MAR-22 19:15:00,CST-6,11-MAR-22 22:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A cold front moved through the region during the afternoon and evening hours of March 11th. Strong cold advection occurred behind the front that helped to usher in much colder air into the region. As this occurred, precipitation began to changeover from rain to sleet to eventually all snow. Accumulations ranged from a dusting in some locations to up to three inches, all mainly occurring along and north of the Highway 82 corridor. South of this, amounts were more of a dusting up to one inch.",Light snow fell across Ashley County. Accumulations of up to nine tenths of an inch occurred around Crossett.,CSV
202203,11,2000,202203,11,2230,170517.0,1034215,ARKANSAS,5.0,2022,March,Heavy Snow,Z,75,CHICOT,JAN,11-MAR-22 20:00:00,CST-6,11-MAR-22 22:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A cold front moved through the region during the afternoon and evening hours of March 11th. Strong cold advection occurred behind the front that helped to usher in much colder air into the region. As this occurred, precipitation began to changeover from rain to sleet to eventually all snow. Accumulations ranged from a dusting in some locations to up to three inches, all mainly occurring along and north of the Highway 82 corridor. South of this, amounts were more of a dusting up to one inch.",Light to occasionally moderate snow fell across Chicot County during the evening. Accumulations of up to two inches occurred around Lake Village.,CSV
202401,14,2100,202401,15,1600,187852.0,1153770,ARKANSAS,5.0,2024,January,Winter Storm,Z,74,ASHLEY,JAN,14-JAN-24 21:00:00,CST-6,15-JAN-24 16:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"As an Arctic air mass moved south through Arkansas, light to moderate precipitation was quick to freeze as it fell through the cold surface air. Locations in southeast Arkansas measured up to 2 inches of mostly sleet, but some light snow and freezing rain fell as well. Area roads were impacted by slick conditions due to the glaze of ice and accumulated sleet.",Snow and sleet fell across the county with totals up to 1.5 inches falling in Hamburg.,CSV
202401,14,2000,202401,15,1700,187852.0,1159742,ARKANSAS,5.0,2024,January,Winter Storm,Z,75,CHICOT,JAN,14-JAN-24 20:00:00,CST-6,15-JAN-24 17:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"As an Arctic air mass moved south through Arkansas, light to moderate precipitation was quick to freeze as it fell through the cold surface air. Locations in southeast Arkansas measured up to 2 inches of mostly sleet, but some light snow and freezing rain fell as well. Area roads were impacted by slick conditions due to the glaze of ice and accumulated sleet.","Snow and sleet fell across the county, with totals of up to 2.0 inches falling in the Lake Village to Eudora areas.",CSV
