BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199812,22,2000,199812,24,1800,2151741.0,5677856,ARKANSAS,5.0,1998,December,Ice Storm,Z,63,CLEVELAND,LZK,22-DEC-98 20:00:00,CST,24-DEC-98 18:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm affected about the southern three-quarters of Arkansas as Christmas Day approached. Freezing rain and sleet developed across southern Arkansas during the evening of the 22nd...and spread north. Precipitation finally ended in southeast sections of the state during the early evening hours of the 24th. A tenth of an inch of ice or more was common south of Mena...Conway and Osceola, with up to eight tenths of an inch in parts of southeast Arkansas. Many businesses closed due to the ice, with most federal offices not open on the 23rd or 24th.  The state's largest mall shut its doors for the night at 6pm on the 23rd. Driving became hazardous, and traffic slowed significantly. At one time, a drive along Interstate 30 from Malvern to Benton...a distance of only 19 miles...took an estimated 6 to 10 hours. This was mainly due to icing and numerous accidents.  In one day, State Police investigated more than 400 accidents.  One accident on Highway 38 in Lonoke County claimed the life of a young woman during the afternoon of the 23rd.  The ice caused some power outages, with at least 2200 customers without power on the night of the 23rd.",,PDC
199901,1,1300,199901,2,0,1501472.0,5685737,ARKANSAS,5.0,1999,January,Ice Storm,Z,44,PULASKI,LZK,01-JAN-99 13:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1300,199901,2,300,1501472.0,5685721,ARKANSAS,5.0,1999,January,Ice Storm,Z,5,BAXTER,LZK,01-JAN-99 13:00:00,CST,02-JAN-99 03:00:00,0,0,1,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,8,600,199901,8,900,1503359.0,5685720,ARKANSAS,5.0,1999,January,Ice Storm,Z,34,WOODRUFF,LZK,08-JAN-99 06:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,1,1200,199901,2,0,1501472.0,5685724,ARKANSAS,5.0,1999,January,Ice Storm,Z,31,CONWAY,LZK,01-JAN-99 12:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1200,199901,2,300,1501472.0,5685732,ARKANSAS,5.0,1999,January,Ice Storm,Z,4,MARION,LZK,01-JAN-99 12:00:00,CST,02-JAN-99 03:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1600,199901,2,300,1501472.0,5685726,ARKANSAS,5.0,1999,January,Ice Storm,Z,6,FULTON,LZK,01-JAN-99 16:00:00,CST,02-JAN-99 03:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1400,199901,2,0,1501472.0,5685731,ARKANSAS,5.0,1999,January,Ice Storm,Z,45,LONOKE,LZK,01-JAN-99 14:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,8,500,199901,8,900,1503359.0,5685715,ARKANSAS,5.0,1999,January,Ice Storm,Z,45,LONOKE,LZK,08-JAN-99 05:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,1,1200,199901,2,0,1501472.0,5685735,ARKANSAS,5.0,1999,January,Ice Storm,Z,22,POPE,LZK,01-JAN-99 12:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1400,199901,2,0,1501472.0,5685740,ARKANSAS,5.0,1999,January,Ice Storm,Z,14,STONE,LZK,01-JAN-99 14:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1600,199901,2,0,1501472.0,5685739,ARKANSAS,5.0,1999,January,Ice Storm,Z,7,SHARP,LZK,01-JAN-99 16:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,8,500,199901,8,900,1503359.0,5685714,ARKANSAS,5.0,1999,January,Ice Storm,Z,25,JACKSON,LZK,08-JAN-99 05:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,1,1500,199901,2,0,1501472.0,5685727,ARKANSAS,5.0,1999,January,Ice Storm,Z,16,INDEPENDENCE,LZK,01-JAN-99 15:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,8,500,199901,8,900,1503359.0,5685712,ARKANSAS,5.0,1999,January,Ice Storm,Z,32,FAULKNER,LZK,08-JAN-99 05:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,8,500,199901,8,900,1503359.0,5685713,ARKANSAS,5.0,1999,January,Ice Storm,Z,16,INDEPENDENCE,LZK,08-JAN-99 05:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,1,1500,199901,2,0,1501472.0,5685729,ARKANSAS,5.0,1999,January,Ice Storm,Z,25,JACKSON,LZK,01-JAN-99 15:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,8,500,199901,8,900,1503359.0,5685716,ARKANSAS,5.0,1999,January,Ice Storm,Z,46,PRAIRIE,LZK,08-JAN-99 05:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,8,500,199901,8,900,1503359.0,5685717,ARKANSAS,5.0,1999,January,Ice Storm,Z,44,PULASKI,LZK,08-JAN-99 05:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,8,400,199901,8,900,1503359.0,5685718,ARKANSAS,5.0,1999,January,Ice Storm,Z,43,SALINE,LZK,08-JAN-99 04:00:00,CST,08-JAN-99 09:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm developed over central and northeast Arkansas during the morning of January 8th.  Showers and thundershowers began forming in southwest sections of the state shortly after 12am on the 8th...and were moving northeast into areas where subfreezing air existed at the surface.  Icy conditions developed from Benton, Little Rock and Cabot northeastward into areas mainly along Highway 67/167. At least a tenth of an inch of ice was common, with some areas receiving up to half an inch where thundershowers occurred.  Most of the ice was on trees and power lines, with bridges and overpasses also affected.",,PDC
199901,1,1500,199901,2,0,1501472.0,5685736,ARKANSAS,5.0,1999,January,Ice Storm,Z,46,PRAIRIE,LZK,01-JAN-99 15:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
199901,1,1200,199901,2,0,1501472.0,5685734,ARKANSAS,5.0,1999,January,Ice Storm,Z,39,PERRY,LZK,01-JAN-99 12:00:00,CST,02-JAN-99 00:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A major ice storm developed over northern and central Arkansas during the morning of January 1st and lasted through the evening hours. The icing was found mainly north of Clarksville, Perryville, Little Rock and Hazen.  Precipitation began developing over southern and western Arkansas and gradually spread eastward. The precipitation was mostly in the form of rain which froze on contact with roadways and exposed surfaces in northern and central sections of the state.  In portions of northern Arkansas, more than an inch of ice was reported...with extensive tree and power line damage. At one point during the evening of the January 1st, up to 85 percent of Boone County had lost power.  It was estimated that up to 100,000 customers were without power during the event. Numerous traffic accidents occurred, but only minor injuries were reported.  However, the ice did claim one life.  A man in Baxter County slipped on the ice while carrying a gun, with the gun accidently firing...killing the man. Warmer air was trying to surge northward during the period, but with slow progress.  From 6pm on January 1st to 12am on January 2nd, the surface temperature at Harrison remained at 30 degrees.  Meanwhile, the temperature at Pine Bluff had climbed from 43 degrees to 53 degrees.  The warmer air would eventually take over, with heavy rain developing across central and southern Arkansas.  Twenty-four hour rainfall totals ending at 6am on the 2nd included 2 to 4 inch amounts generally south of Clarksville, Heber Springs and Newport.  The storm system producing the rain moved east of the state during the morning hours of the 2nd.  Behind the system, colder air changed precipitation to snow in portions of northern Arkansas.  1 to as much as 5 inches of snow was reported in Baxter...Boone...Fulton...Marion...Newton and Searcy Counties.",,PDC
