EPISODE_ID,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_PROPERTY_CPI,EPISODE_NARRATIVE,EVENT_NARRATIVE,WFO,CZ_NAME,EVENT_TYPE,ICE,SNOW,TOTAL_INJURIES,TOTAL_DEATHS
134207.0,2019-01-19 14:00:00,2019-01-19 20:00:00,0,0,0,0,0.0,0.0,A strong cold front moved across the Mid-South. Temperatures quickly fell and rain changed to snow during the late afternoon. Up to 3 inches of snow fell across Northeast Arkansas.,One to three inches of snow fell.,MEG,"CLAY, CRAIGHEAD, GREENE, MISSISSIPPI",Winter Weather,0.0,4.0,0,0
134837.0,2019-02-19 13:30:00,2019-02-20 02:00:00,0,0,0,0,0.0,0.0,"Shallow arctic air spread into much of eastern Oklahoma and northwestern Arkansas on the 18th and 19th. Warm advection ahead of an approaching storm system resulted in widespread precipitation across the region. Subfreezing temperatures across northwestern Arkansas resulted in some freezing rain and subsequent glaze. By the end of the event, portions of Madison County received about 0.25 of an inch of ice accumulation from the freezing rain.",,TSA,MADISON,Winter Storm,1.0,0.0,0,0
134940.0,2019-02-16 22:52:00,2019-02-16 23:55:00,0,0,0,0,0.0,0.0,"A cold front plowed through Arkansas from the Plains early on the 15th. Temperatures dropped at or just below freezing through much of the afternoon in northern sections of the state. A storm system was on the heels of the front, and promised to bring some precipitation. Fortunately, moisture was limited locally, with a period or two of light freezing rain in the far north. Any impacts were minor.",Freezing drizzle fell in Botkinburg accompanied by freezing fog. A deck was completely covered with ice.,LZK,VAN BUREN,Winter Weather,0.0,0.0,0,0
134941.0,2019-02-19 22:26:00,2019-02-19 23:50:00,0,0,0,0,0.0,0.0,"Rain was heavy at times on the 19th, and there were hit and miss thunderstorms as well. There was no severe weather, but there was plenty of lightning. During the evening, an employee at Little Rock National Airport (Pulaski County) was struck by lightning while loading a plane. He was knocked unconscious for several minutes before being treated at a local hospital.||At 600 pm CST on the 19th, it was 31 degrees at Harrison (Boone County) and 32 degrees at Mountain Home (Baxter County). Pockets of freezing rain were reported. Ice coated exposed objects, with quarter to half inch accruals from Harrison (Boone County) to Western Grove (Newton County). This led to power outages in places.",One-quarter inch of freezing rain was measured around Harrison.,LZK,"BOONE, NEWTON",Ice Storm,7.0,0.0,0,0
135547.0,2019-03-03 07:50:00,2019-03-03 08:20:00,0,0,0,0,0.0,0.0,"In the Ozark Mountains of the northwest, it was snowing by daybreak. At 700 am CST, light snow was reported at Harrison (Boone County). Temperatures were in the mid and upper 20s. However, given less than a tenth of an inch of liquid to make flakes, the most that accumulated in any spot was a half inch. Even so, some roads became partially snow covered.",Sleet was coming down heavily 2 NNE of Damascus.,LZK,"FAULKNER, INDEPENDENCE, JACKSON, VAN BUREN",Winter Weather,0.0,6.0,0,0
143348.0,2019-10-30 20:30:00,2019-10-30 22:42:00,0,0,0,0,0.0,0.0,"Light snow fell across north and west Arkansas on October 31, 2019.||This is the first recorded snowfall at Harrison in October since 2001, and only the 8th time in October since records began in 1891. Measurable snow fell in two Octobers (1913 and 1993), with trace amounts in 1898, 1925, 1976, 1989, 2001, and 2019.",A trace of sleet fell.,LZK,"BAXTER, BOONE, GARLAND, INDEPENDENCE, LOGAN, MARION, NEWTON, POLK, SEARCY",Winter Weather,0.0,9.0,0,0
143805.0,2019-11-11 13:00:00,2019-11-11 20:00:00,0,0,0,0,0.0,0.0,"The 11th started with areas of rain. Temperatures dropped like a rock during the afternoon, and rain changed to snow and sleet toward the Missouri border. As readings dipped well below freezing, some roadways became partly snow and ice covered. It was also breezy, with north to northwest winds at 15 to 25 mph and gusts over 30 mph.||There was not enough moisture for heavy snow, and a warm ground kept accumulations minimal. Snow fell on the 11th and 12th. In the end, Deer (Newton County) had two inches of flakes, with an inch of powder at Hardy (Sharp County), Pocahontas (Randolph County), and Salem (Fulton County).",A snow amount of trace was reported in the last 24 hours.,LZK,"BAXTER, BOONE, CONWAY, DREW, FAULKNER, FULTON, GARLAND, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LAWRENCE, LOGAN, MARION, MONTGOMERY, NEWTON, POLK, POPE, PULASKI, RANDOLPH, SEARCY, SHARP, VAN BUREN, WHITE",Winter Weather,25.0,25.0,0,0
144294.0,2020-01-22 08:00:00,2020-01-23 12:00:00,0,0,0,0,125000.0,152949.15520091375,"Precipitation developed into eastern Oklahoma and northwestern Arkansas during the early morning of the 22nd, as a storm system approached the area from the Southern Rockies, drawing warm and moist air over retreating arctic air that was already in place. The precipitation began as snow and sleet, but changed to freezing rain across portions of northwest Arkansas during the morning of the 22nd. The freezing rain continued through midday of the 23rd, and resulted in one quarter to one half inch accumulation across portions of Washington, Crawford, and Franklin Counties. Hundreds of power outages were reported, as ice accumulated on power lines.",,TSA,"CRAWFORD, FRANKLIN, WASHINGTON",Ice Storm,3.0,3.0,0,0
144463.0,2020-01-22 00:00:00,2020-01-22 15:00:00,0,0,0,0,0.0,0.0,"A cold and dry Canadian air mass settled into the Ark-La-Tex during the afternoon and overnight hours on January 19th-20th, behind strong surface high pressure that moved into the region from the Central Plains and Mid-Mississippi Valley. A reinforcement of colder, drier air backdoored southwest into Southeast Oklahoma and Southwest Arkansas during the overnight hours and early morning hours on January 20th-21st, and lingered throughout the daytime hours into the overnight/early morning hours of January 22nd. However, the upper flow transitioned to southwest during this time ahead of a shortwave trough over Eastern New Mexico and the Texas Panhandle, which shifted east across the Southern Plains and Lower Mississippi Valley during the early morning hours on the 22nd. Large scale forcing ahead of this trough contributed to areas of light precipitation developing over the Ark-La-Tex region, with the dry air mass having to saturate from the top down, contributing to a sleet and snow mix falling across portions of extreme Northeast Texas, Southeast Oklahoma, and the northern sections of Southwest Arkansas. Given the fact that temperatures fell slightly below freezing at the onset of the precipitation, light accumulations of sleet and snow were reported across the northern sections of Southwest Arkansas, generally along and north of a Dequeen, to Dierks, to Nashville, to Blevins and Prescott line, with amounts ranging from 0.25-0.5 inches. This did result in some patchy ice developing on some of the area roadways and bridges during the morning, before temperatures climbed to near or slightly above freezing later in the afternoon.||The following are snow and sleet reports from various locations across Southwest Arkansas from the morning of January 22nd: At De Queen (Sevier County), 0.3 inches of snow was recorded, 11 N Dierks (Northern Howard County) recorded 0.5 inches of snow, while Blevins (Northern Hempstead County) and Prescott (Northern Nevada County) both recorded a trace of sleet and snow.",,SHV,"HEMPSTEAD, HOWARD, NEVADA, SEVIER",Winter Weather,4.0,4.0,0,0
144757.0,2019-12-10 04:49:00,2019-12-10 05:56:00,0,0,0,0,0.0,0.0,"Temperatures from 100 pm CST on the 9th to the same time on the 10th dropped by more than 40 degrees in southern sections of the state. Readings went from 75 degrees to 34 degrees at Monticello (Drew County).||As far as the snow, there was a dusting in parts of the south from Hampton (Calhoun County) to Arkansas City (Desha County). Up to an inch of powder accumulated at Monticello (Drew County). Snow tended to accumulate on grassy areas. A warm ground and above freezing temperatures left roads wet and not white. No travel issues were reported.",Light snow was reported at Stuttgart.,LZK,"ARKANSAS, BRADLEY, CALHOUN, DESHA, DREW, JEFFERSON, OUACHITA, PRAIRIE",Winter Weather,0.0,8.0,0,0
145119.0,2020-01-11 11:29:00,2020-01-11 13:29:00,0,0,0,0,0.0,0.0,"The month started off with a bang on the 10th. It felt like spring in Arkansas, with high temperatures in the 60s to lower 70s. As the day began, a powerful storm system was looming to the west in New Mexico. Moisture levels were on the rise ahead of the system. It was a perfect setup for severe weather and flash flooding.||By late afternoon and into the overnight hours/early on the 11th, a massive damaging wind episode unfolded. Wind gusts from 60 to 90 mph pounded parts of the state. Trees and/or power lines were downed at Yellville (Marion County), Henderson (Baxter County), Elizabeth (Fulton County), Melbourne (Izard County), Leslie (Searcy County), a few miles west of Arkadelphia (Clark County), Malvern (Hot Spring County), Judsonia (White County), Fordyce (Dallas County), Pine Bluff (Jefferson County), Cotton Plant (Woodruff County), Monticello (Drew County), St. Charles (Arkansas County), and Watson (Desha County). Some fallen trees landed on homes. Wind recording equipment measured a 74 mph gust at Fargo (Monroe County), and a 71 mph gust at the University of Arkansas at Monticello (Drew County).||There were also isolated tornadoes. At 740 pm CST on the 10th, a tornado (rated EF2) was spawned southwest of Midway (Logan County). The tornado cut close to a fourteen mile path before dissipating northeast of Scranton (Logan County).||Nine other mostly weak tornadoes (eight rated EF1/one rated EF2) were confirmed across the state through the wee hours of the 11th. Two of these tornadoes were in the Little Rock County Warning Area near Seaton (Lonoke County) and Jerome (Drew County). The former tornado blew in a grain bin and tossed a shed into nearby trees. The latter tornado mangled a silo. Trees were uprooted or snapped, and utility poles were taken out.||A few places reported sleet or snow on the back side of the system.",A trace of snow fell at Hot Springs.,LZK,"BAXTER, GARLAND, LOGAN, SEARCY",Winter Weather,0.0,4.0,0,0
145488.0,2020-01-17 06:47:00,2020-01-17 16:34:00,0,0,0,0,0.0,0.0,"During the early morning hours of the 17th, readings in parts of the Ozark Mountains of the north dipped to around freezing. By 400 am CST, it was 31 degrees at Harrison (Boone County) and 32 degrees at Mountain Home (Baxter County). At the same time, a storm system approaching from the west spread moisture into areas north of Little Rock (Pulaski County). Areas of light freezing rain were noted toward the Missouri border. There was a thin coating of ice on trees and power lines, and a few bridges and overpasses. Roads were mainly wet, and travel was mostly unaffected.",The Harrison ASOS measured 0.21 inches of freezing rain from midnight to 643 am CST.,LZK,"BAXTER, BOONE, NEWTON, SEARCY, SHARP, STONE",Winter Weather,6.0,0.0,0,0
145524.0,2020-01-22 05:29:00,2020-01-23 09:18:00,0,0,0,0,0.0,0.0,"But all was not well in the higher elevations of the Ozark and Ouachita Mountains of the north and west. A balloon launch from North Little Rock (Pulaski County) at 600 pm CST on the 22nd showed a layer of subfreezing air not far above the ground and extending to around 3000 feet.||An inversion (rising temperatures) existed farther aloft at 4000 and 5000 feet. Snow and sleet that fell through this layer tended to melt, and then froze in the subfreezing layer.||During the evening of the 22nd, an ice storm was in progress. Photos showed some buildup on branches near Mountain Home (Baxter County). A check of temperatures at a few mountain locations at 400 am CST on the 23rd revealed a reading of 29 degrees at Jasper (Newton County), and 31 degrees at Alco (Stone County) and Compton (Newton County).||In the end, more than a half inch of ice accrued on exposed objects in places such as Botkinburg (Van Buren County), Deer (Newton County), Moreland (Pope County), Mount Magazine (Logan County), Ozone (Johnson County), and Witts Spring (Searcy County). Ice was the most significant at elevations above 1500 feet. The weight of the ice downed numerous trees and caused hundreds of power outages.",The observer estimated 0.3 inches of primarily sleet.,LZK,"CONWAY, JOHNSON, LOGAN, MONTGOMERY, NEWTON, PIKE, POLK, POPE, SCOTT, SEARCY, VAN BUREN, YELL","Ice Storm, Winter Weather",25.0,25.0,0,0
145821.0,2020-02-06 01:06:00,2020-02-06 08:00:00,0,0,0,0,0.0,0.0,"On the 6th, moisture wrapping around the approaching system yielded light snow early in the day in parts of the Ozark and Ouachita Mountains of the north and west. About an inch of snow fell at Bass and Vendor (both in Newton County), Bruno (Marion County), Marshall (Searcy County), and Queen Wilhelmina State Park (Polk County).",Light snow was reported with 0.2 inch measured in Compton.,LZK,"BAXTER, BOONE, CLEBURNE, CONWAY, DREW, INDEPENDENCE, JEFFERSON, JOHNSON, LOGAN, MARION, NEWTON, POLK, POPE, PRAIRIE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, YELL",Winter Weather,0.0,50.0,0,0
146028.0,2020-02-20 03:00:00,2020-02-20 07:44:00,0,0,0,0,0.0,0.0,"A cold front settled to the south on the 19th, with Arctic high pressure to follow. Rain continued over the southern counties. There were one to two inch amounts in the far south at Monticello (Drew County). Around a quarter inch was measured at Little Rock (Pulaski County). Moisture was very limited (less than a tenth of an inch) farther north due to dry air around the incoming Arctic high. This is where it was cold enough to support light snow, and a lack of moisture meant accumulations would be minimal.||Light snow materialized across the north early on the 20th, with up to an inch of powder at Ozone and just southeast of Yale (both in Johnson County). Before precipitation ended, there was a dusting of snow in central Arkansas (less than a half inch) at Beebe (White County), Bee Branch (Van Buren County), Joy (White County), North Little Rock (Pulaski County), Perryville (Perry County), and Petit Jean State Park (Conway County).",Light snow was reported with 0.2 inch estimated in Bee Branch.,LZK,"CONWAY, JOHNSON, LOGAN, PERRY, PULASKI, VAN BUREN, WHITE, YELL",Winter Weather,0.0,12.0,0,0
154162.0,2021-01-10 14:00:00,2021-01-11 08:11:00,0,0,0,0,0.0,0.0,"Cold, Canadian air spilled south into the Southern Plains and Lower Mississippi Valley during January 9th and 10th, ahead of strong high pressure over the Central Plains. Meanwhile, an upper trough traversed the Southern Rockies on the 9th and amplified upon entering the Southern Plains during the early morning hours of the 10th, producing a large swath of heavy snow across much of Western and Central Texas, which eventually moved into East Texas and North Louisiana during the afternoon and evening hours. While the heavier snowfall amounts remained south of Southwest Arkansas, some areas of light snow did fall over portions of the area during the overnight hours, as the center of the trough moved through. ||Here are the snowfall totals measured from various locations across Southwest Arkansas: ||Miller County: Texarkana: 0.2 inches. ||Little River County: Millwood Dam: 0.2 inches. ||Sevier County: De Queen: 0.5 inches. ||Lafayette County: Bradley: 0.1 inches. ||Columbia County: Magnolia: 0.1 inches.",,SHV,"COLUMBIA, LAFAYETTE, LITTLE RIVER, MILLER, SEVIER",Winter Weather,0.0,5.0,0,0
154163.0,2021-01-10 14:00:00,2021-01-11 08:11:00,0,0,0,0,0.0,0.0,"Cold, Canadian air spilled south into the Southern Plains and Lower Mississippi Valley during January 9th and 10th, ahead of strong high pressure over the Central Plains. Meanwhile, an upper trough traversed the Southern Rockies on the 9th and amplified upon entering the Southern Plains during the early morning hours of the 10th, producing a large swath of heavy snow across much of Western and Central Texas, which eventually moved into East Texas and North Louisiana during the afternoon and evening hours. While the heavier snowfall amounts remained just south of Southwest Arkansas, some areas of heavy snow did develop and spread across portions of Union County Arkansas, where both El Dorado and the Felsenthal Lock and Dam recorded 2.0 inches of snow. However, the Calion Lock and Dam along the Union/Calhoun County line measured only 0.3 inches of snow.",,SHV,UNION,Winter Storm,0.0,1.0,0,0
154242.0,2020-12-02 23:00:00,2020-12-02 23:00:00,0,0,0,0,0.0,0.0,Snow fell across the higher elevations of northwest Arkansas. Amounts were light.,Snow was accumulating at 2460 feet elevation.,LZK,"NEWTON, SEARCY",Winter Weather,0.0,4.0,0,0
154259.0,2020-12-30 20:08:00,2020-12-30 20:08:00,0,0,0,0,0.0,0.0,The month ended with a lot going on in the central United States. A powerful storm system in Texas brought a variety of precipitation types depending on the temperature during the last two days of 2020. Freezing rain was reported in northwest Arkansas on the 30th.,An estimated 0.01 inches of freezing rain was noted with a light coating of ice on elevated surfaces in the Mount Sherman area. Roadways were still just wet or clear.,LZK,"BAXTER, BOONE, FULTON, NEWTON",Winter Weather,0.0,0.0,0,0
154320.0,2020-12-13 09:30:00,2020-12-13 21:00:00,0,0,0,0,0.0,0.0,"Precipitation spread into northeastern Oklahoma during the early morning hours of the 13th, ahead of an approaching upper level storm system. The precipitation began as a light mix of rain, snow, and sleet, but quickly transitioned to snow as it expanded across eastern Oklahoma and northwestern Arkansas. The snow continued into the late afternoon, and then ended from west to east during the evening. The snow was heavy at times, with around an inch per hour accumulation noted. Widespread four to six inch accumulations occurred across northwestern Arkansas.",,TSA,"BENTON, CARROLL, MADISON, WASHINGTON",Winter Storm,0.0,4.0,0,0
154322.0,2020-12-31 18:00:00,2020-12-31 23:59:00,0,0,0,0,0.0,0.0,"An upper level low pressure system moved from northern Mexico, across Texas, southeastern Oklahoma, and western Arkansas on December 31st and January 1st. Precipitation spread into southeastern Oklahoma ahead of this system during the morning of the 31st, and then developed northward across all of eastern Oklahoma and northwestern Arkansas during the day. Cold air was already in place, so the precipitation quickly transitioned to freezing rain, sleet, and snow across northeastern Oklahoma and northwestern Arkansas. Light accumulations of ice occurred across much of northwestern Arkansas during this event. The higher elevations of Madison County received about a quarter of an inch of ice from persistent freezing rain by the time the event ended during the morning of January 1st.",,TSA,MADISON,Winter Weather,1.0,1.0,0,0
154323.0,2021-01-01 00:00:00,2021-01-01 10:00:00,0,0,0,0,0.0,0.0,"An upper level low pressure system moved from northern Mexico, across Texas, southeastern Oklahoma, and western Arkansas on December 31st and January 1st. Precipitation spread into southeastern Oklahoma ahead of this system during the morning of the 31st, spreading northward across all of eastern Oklahoma and northwestern Arkansas during the day. Cold air was already in place, so the precipitation quickly transitioned to freezing rain, sleet, and snow across northeastern Oklahoma and northwestern Arkansas. Light accumulations of ice occurred across much of northwestern Arkansas during this event. The higher elevations of Madison County received about a quarter of an inch of ice from persistent freezing rain.",,TSA,MADISON,Ice Storm,1.0,1.0,0,0
154325.0,2021-01-06 20:00:00,2021-01-07 12:00:00,0,0,0,0,0.0,0.0,"A strong upper level disturbance translated into the Southern Plains from the Southern Rockies on the 6th, strengthening over northern Texas as it did so. Precipitation overspread eastern Oklahoma and northwestern Arkansas as the system approached. Much of the precipitation fell as rain across the area, but the rain changed to snow over northwestern Arkansas during the evening of the 6th, and continued through the morning of the 7th. Light accumulations of snow fell over much of northwestern Arkansas, but four to five inches of snow accumulated above about the 1800 foot elevation in portions of southeastern Washington and eastern Madison Counties.",,TSA,"MADISON, WASHINGTON",Winter Storm,0.0,2.0,0,0
154664.0,2020-12-13 12:45:00,2020-12-13 21:40:00,0,0,0,0,0.0,0.0,Snow fell in the north and west mainly in the higher elevations.,Public estimated 1.0 inches of snow in Viola.,LZK,"BAXTER, BOONE, CONWAY, FULTON, IZARD, JOHNSON, LOGAN, NEWTON, PIKE, POLK, PULASKI, SCOTT, SEARCY, SHARP, STONE, YELL","Winter Storm, Winter Weather",0.0,17.0,0,0
154912.0,2021-01-27 01:31:00,2021-01-27 09:19:00,0,0,0,0,0.0,0.0,"An area of snow moved across the higher elevations of north-central Arkansas during the morning hours dumping a couple inches of snowfall. The system quickly moved east during the afternoon and snow came to an end. Further south, only a cold rain was observed.",The CO-OP observer near Marshall estimated 2.0 inches of snow.,LZK,"BAXTER, BOONE, FULTON, INDEPENDENCE, IZARD, LAWRENCE, MARION, NEWTON, POPE, RANDOLPH, SEARCY, SHARP, STONE, VAN BUREN",Winter Weather,0.0,14.0,0,0
154939.0,2021-01-01 00:00:00,2021-01-01 02:05:00,0,0,0,0,0.0,0.0,"A brief stint of snow and freezing rain was observed across the higher terrain of the Ozark and Boston Mountains. Outside of this region, only a cold rain was observed. Amounts were fairly light with regarding snowfall however freezing rain accumulation across the highest of terrain was near one half inch.",Park staff at Queen Wilhelmina State Park estimated 0.5 inches of snowfall.,LZK,"BOONE, NEWTON, POLK, YELL",Winter Weather,0.0,5.0,0,0
154942.0,2021-01-07 05:00:00,2021-01-07 10:31:00,0,0,0,0,0.0,0.0,"Another round of wintry weather returned to northern and western Arkansas early in January, 6th and 7th, as a new storm system approached the state from the Southern Plains. Again, snow was confined to the higher terrain of the Ozark and Ouachita Mountains. The greatest snow totals observed were generally found above 2000 feet in elevation. By January 10th and 11th, a quick moving system passed south of Arkansas spreading moisture into extreme southern portions of the state. As the precipitation fell through cold air, snow up to a few inches was the result.",The CO-OP observer at 4 S of Mount Ida estimated 2.0 inches of snow.,LZK,"BRADLEY, CALHOUN, CLARK, CLEVELAND, DESHA, DREW, JOHNSON, LINCOLN, LOGAN, MONTGOMERY, NEWTON, OUACHITA, POLK, POPE, SCOTT, SEARCY, VAN BUREN, YELL","Winter Storm, Winter Weather",0.0,18.0,0,0
154945.0,2021-01-15 11:15:00,2021-01-15 21:00:00,0,0,0,0,0.0,0.0,Showers moved across the state on the 16th which produced some light snow showers across the higher elevations of the Ozarks. Snowfall amounts of less than one inch were observed.,The CoCoRaHS station 3 SSE Bruno measured 0.5 inches of snow.,LZK,"MARION, NEWTON, SEARCY",Winter Weather,0.0,3.0,0,0
155463.0,2021-02-14 00:00:00,2021-02-15 14:27:00,0,0,0,0,0.0,0.0,"A very cold, arctic air mass continued to deepen as it shifted south across Southeast Oklahoma, Southwest Arkansas, Northeast Texas, and North Louisiana on February 14th-15th, ahead of a large upper trough that traversed east across the Southern Plains. Ahead of this trough, ample Pacific moisture was transported northeast across much of Texas, Oklahoma, Arkansas, and the northern half of Louisiana, as large scale forcing increased atop this very cold air mass. The combined forcing ahead of the trough aided in the development of a large winter storm affecting all of the Southern Plains and much of the Lower Mississippi Valley, where areas of heavy snow were observed across much of Central and North Texas, Oklahoma, and Arkansas. Widespread snowfall amounts of 4-10 inches fell across Southwest Arkansas, before the precipitation diminished by midday on the 15th. ||The following are snow/sleet reports from various locations in Southwest Arkansas: ||Miller County: 5 SSW Texarkana: 8.5 inches, Texarkana Regional Airport: 8.0 inches. 5 ENE Fouke: 5.0 inches, 4 ENE Fouke: 4.0 inches. ||Little River County: No reports were available, although significant snowfall was observed.||Sevier County: De Queen: 6.0 inches. ||Howard County: Nashville: 7.5 inches, Dierks: 7.5 inches.||Hempstead County: 6 SSW Hope: 9.0 inches, Hope: 8.0 inches. ||Nevada County: 2 NNW Prescott: 7.0 inches.||Lafayette County: 8 NNW Lewisville: 7.0 inches, Lewisville: 6.5 inches.  ||Columbia County: Emerson: 6.0 inches, Magnolia: 5.0 inches. ||Union County: Felsenthal Lock and Dam: 3.2 inches, Calion Lock and Dam: 3.1 inches, South Arkansas Regional Airport: 3.0 inches.",,SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION",Winter Storm,0.0,9.0,0,0
155744.0,2021-02-16 18:00:00,2021-02-17 21:18:00,0,0,0,0,157000.0,182824.6337925201,"On the heels of the first winter storm and historically cold temperatures observed earlier in the week across all of the Southern Plains and much of the Lower Mississippi Valley, a second significant winter storm developed across much of these areas from February 16th-19th, with areas of snow (some heavy) falling across Southwest Arkansas. Strong forcing and moisture associated with the next upper level trough to move atop the extensive arctic air mass in place resulted in increasingly heavier snowfall totals as we moved away from the Southeast Oklahoma border, with widespread two to in excess of four inches falling across much of Little River, Sevier, and Howard Counties. ||The following are snowfall totals that were recorded at various locations across portions of extreme Southwest Arkansas from this second winter storm:||Little River County: 7 NNW Ashdown: 10.0 inches, Foreman: 4.0 inches, Wilton: 3.0 inches, 8 WNW Winthrop: 2.0 inches. ||Sevier County: 1 W De Queen: 4.0 inches, Sevier County Airport: 2.2 inches, De Queen: 2.0 inches. ||Howard County: Dierks: 5.5 inches, Nashville: 4.7 inches.||When combined with the previous winter storm on the 14th-15th, widespread snowfall totals of eight to in excess of twelve inches were observed across Little River, Sevier, and Howard Counties in Southwest Arkansas. These totals crippled the region, making driving nearly impossible, with rolling blackouts further aggravated by the additional power outages the snow was responsible for. In addition, the weight of the snow from these two back to back winter storms also resulted in numerous metal carport canopies collapsing across Southwest Arkansas, with many homes and cars damaged.",,SHV,"HOWARD, LITTLE RIVER, SEVIER",Winter Storm,0.0,3.0,0,0
155745.0,2021-02-16 18:00:00,2021-02-18 09:09:00,0,0,0,0,694000.0,808154.7506497384,"On the heels of the first winter storm and historically cold temperatures observed earlier in the week across all of the Southern Plains and much of the Lower Mississippi Valley, a second significant winter storm developed across much of these areas from February 16th-18th, with areas of heavy snow falling across much of Southwest Arkansas. Strong forcing and moisture associated with the next upper level trough to move atop the extensive arctic air mass in place resulted in heavier snowfall totals ranging from seven to in excess of twelve inches falling across Miller, Lafayette, Hempstead, Nevada, Columbia, and Union Counties. ||The following are snowfall totals that were recorded at various locations across portions of Southwest Arkansas from this second winter storm:||Miller County: 3 N Fouke: 11.5 inches, 5 SSW Texarkana: 11.0 inches, Texarkana Regional Airport: 8.0 inches.  ||Lafayette County: 8 NNW Lewisville: 13.0 inches, Lewisville: 8.5 inches, Stamps: 5.0 inches, Bradley: 3.5 inches. ||Hempstead County: 1 SSW Hope: 14.0 inches, Hope: 12.0 inches. ||Nevada County: 1 NW Rosston: 14.0 inches, 1 ENE Prescott: 12.2 inches.||Columbia County: Magnolia: 6.8 inches, 1 SE Magnolia: 6.0 inches.||Union County: Calion Lock and Dam: 9.5 inches, South Arkansas Regional Airport (7 W El Dorado): 8.0 inches, El Dorado: 7.0 inches and 0.10 inches of sleet.  ||When combined with the previous winter storm on the 14th-15th, widespread snowfall totals of twelve to in excess of twenty inches were observed across these counties in Southwest Arkansas. These totals crippled the region, making driving nearly impossible, with rolling blackouts further aggravated by the additional power outages the snow was responsible for. In addition, the weight of the snow from these two back to back winter storms also resulted in numerous metal carport canopies collapsing across Southwest Arkansas, with many homes and cars damaged.",,SHV,"COLUMBIA, HEMPSTEAD, LAFAYETTE, MILLER, NEVADA, UNION",Winter Storm,0.0,6.0,0,0
155780.0,2021-01-27 09:00:00,2021-01-27 12:00:00,0,0,0,0,0.0,0.0,"An upper-level disturbance moved into the area as cold air arrived at the surface. As a result, rain quickly changed over to snow and accumulated about an inch across parts of Clay County.","About an inch of snow fell across parts of Clay County, mainly on elevated surfaces.",MEG,CLAY,Winter Weather,0.0,1.0,0,0
155805.0,2021-02-14 07:00:00,2021-02-15 12:00:00,0,0,0,0,0.0,0.0,"Arctic air had spread into eastern Oklahoma and northwestern Arkansas on the 8th, and gradually deepened across the region. Precipitation began as freezing drizzle across the area on the 8th, with ice accumulation up to .25 of an inch reported in some areas as the freezing drizzle persisted for 24 to 48 hours. As the cold air deepened, the freezing drizzle became periods of snow flurries and light snow. This was especially true in areas downwind of some of the lakes in northwestern Arkansas. Lake effect snow produced up to an inch of accumulation in some areas, a rare occurrence indeed for this region. ||A strong storm system translated into the Southern Plains from the Southern Rockies on the 14th and 15th. Heavy snow began across the area with the approach of the main storm system during the early morning hours of the 14th. Several rounds of widespread heavy snow produced four to eight inches of accumulation, as the snow continued into the early afternoon hours of the 15th in some areas as the storm system moved away from the region. In northwestern Arkansas, the heaviest snow fell across portions of Franklin, Washington, Crawford, and Madison Counties.||In addition to the heavy snow, much of northwestern Arkansas experienced excessively cold wind chill from the 14th through the 16th. Temperatures fell below zero across much of the area on 15th and 16th, and wind chill values were as low as -20 to -25 degrees.",,TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Winter Storm,7.0,7.0,0,0
155807.0,2021-02-16 21:00:00,2021-02-17 12:00:00,0,0,0,0,0.0,0.0,"A strong storm system translated along a similar path to the winter storm that impacted the area on February 14th and 15th. It moved into the Southern Plains from the Southern Rockies on the 16th. Precipitation developed across portions of eastern Oklahoma during the early evening of the 16th, and became widespread across the region during the evening and overnight. Due to the deep arctic air that remained entrenched across the region, the precipitation fell as snow. A general two to four inch snowfall occurred across much of northwestern Arkansas. A band of snow persisted across far northwestern Arkansas into the morning hours of the 17th, and snow persisted across portions of west central Arkansas into the afternoon of the 17th.",,TSA,"BENTON, CRAWFORD",Winter Storm,0.0,2.0,0,0
156023.0,2021-02-17 07:00:00,2021-02-18 03:00:00,0,0,0,0,75000.0,87336.6084996115,"As an arctic air mass continued to build southward across the South on February 17th, another wave of precipitation overspread this cold air mass across southeastern Arkansas. Some freezing rain also fell with significant accumulations of sleet and snow in far southeast Arkansas. The freezing and frozen precipitation impacted travel across the region, and in Crossett the accumulations of ice, sleet, and snow collapsed a roof at a bowling alley.","A mix of wintry precipitation fell across Ashley County. Up to 2 inches of heavy snow fell in parts of the county, including up to 0.75 inches of sleet mixed in with the snow in other parts of the county. By the evening of the 17th, the combined weight of sleet and snow collapsed the roof of Max Bowl in Crossett.",JAN,"ASHLEY, CHICOT",Winter Storm,2.0,2.0,0,0
