BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,DAMAGE_PROPERTY_CPI
201801,15,2200,201801,16,1000,121637.0,727989,ARKANSAS,5.0,2018,January,Winter Weather,Z,51,HOWARD,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 10:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from just a dusting over much of Sevier County, to up to 2 inches across Howard County. This snow caused little if any travel issues across these areas, although patchy ice was observed on bridges and overpasses from the rain and melted snow as it quickly began to freeze once temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||In Sevier County, DeQueen recorded 0.1 inches of snow. In Howard County,  Nashville recorded 2.0 inches of snow.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727990,ARKANSAS,5.0,2018,January,Winter Storm,Z,70,MILLER,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727991,ARKANSAS,5.0,2018,January,Winter Storm,Z,59,LITTLE RIVER,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727992,ARKANSAS,5.0,2018,January,Winter Storm,Z,60,HEMPSTEAD,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727993,ARKANSAS,5.0,2018,January,Winter Storm,Z,61,NEVADA,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727994,ARKANSAS,5.0,2018,January,Winter Storm,Z,71,LAFAYETTE,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727995,ARKANSAS,5.0,2018,January,Winter Storm,Z,72,COLUMBIA,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,15,2200,201801,16,1200,121638.0,727996,ARKANSAS,5.0,2018,January,Winter Storm,Z,73,UNION,SHV,2018-01-15 22:00:00,CST-6,2018-01-16 12:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A trough of low pressure spread east across the Southern Plains during the evening hours of January 15th, with a arctic air mass quickly spilling south into the Ark-La-Tex during the late afternoon through the evening hours behind a strong cold front. Scattered areas of light rain developed along and just behind the front over East Texas and Southwest Arkansas during the early evening, with the rain quickly changing over to sleet and then snow over Southwest Arkansas during the late evening through the overnight hours. Snowfall amounts ranged from one to three inches, with isolated higher amounts near four inches observed. This caused significant travel impacts across much of Southwest Arkansas, with the rain and melted snow quickly freezing into black ice on many roadways, bridges and overpasses, as temperatures plummeted into the upper teens to near 20 degrees by daybreak on the morning of the 16th. ||Here are some of the snowfall totals across Southwest Arkansas: In Miller County, 6 miles southeast of Texarkana recorded 3.0 inches, 7 miles southeast of Texarkana 3.0 inches, and 2 miles southwest of Texarkana 2.0 inches. In Little River County, Ashdown recorded 1.0 inches of snow. In Hempstead County, 3 miles northeast of Hope recorded 3.7 inches of snow, 1 mile west northwest of Perrytown 3.7 inches of snow, and Hope 3.0 inches of snow. In Nevada County, Prescott recorded 3.0 inches of snow. In Lafayette County, 8 miles west of Bradley recorded 2.0 inches of snow, and 7 miles west of Bradley also recorded 2.0 inches of snow. In Columbia County, 2 miles south of Magnolia recorded 3.5 inches of snow, and an observation in Magnolia also recorded 3.5 inches of snow. Another station in Magnolia recorded 2.7 inches of snow. In Union County, a station in El Dorado recorded 2.7 inches of snow, with another observation in El Dorado recording 1.8 inches of snow. In the New Caledonia community just northeast of Junction City, 2.0 inches of snow fell.",,CSV,0.0
201801,16,100,201801,16,1145,122803.0,735658,ARKANSAS,5.0,2018,January,Heavy Snow,Z,74,ASHLEY,JAN,2018-01-16 01:00:00,CST-6,2018-01-16 11:45:00,0,0,0,0,10000.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"Accumulating snow impacted the ArkLaMiss on January 16, 2018 with accumulations ranging from �� - 3 inches across much of the area. During the early morning hours on the 15th, a strong arctic cold front was quickly moving through the Central Plains towards the Deep South with an impressive 1050mb surface high pressure ushering in a brutally cold arctic airmass behind the frontal passage. Further aloft in the atmosphere, a closed cold core upper-level low was located over the Upper Midwest with a positively tilted trough axis extending to the west/southwest through the Northern Plains. A 120 kt jet streak diving into the base of the trough helped the trough dig further south and west over the Texas/Oklahoma panhandles as the closed low transitioned into an open wave. By sunrise on the 16th, the trough axis was oriented from Lake Michigan southwest through the Southern Plains with a strengthening upper-level jet stretched from northern Arkansas through Maine. This orientation allowed flow to become more backed out of the southwest which resulted in sufficient moisture return over the ArkLaMiss. At the same time, the arctic cold front had raced well ahead of the upper-level forcing with temperatures plummeting well below freezing. This set the stage for the moist southwest flow aloft to overrun the cold arctic air and produce an anafrontal band of snow as right entrance region jet dynamics overspread the area.",A mix of Snow and Sleet fell over the county. The amounts totaled to 2.0 inch of sow and 0.1 inch of sleet.,CSV,12533.4415437284
201801,16,130,201801,16,1305,122803.0,735659,ARKANSAS,5.0,2018,January,Heavy Snow,Z,75,CHICOT,JAN,2018-01-16 01:30:00,CST-6,2018-01-16 13:05:00,0,0,0,0,10000.0,0.0,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Accumulating snow impacted the ArkLaMiss on January 16, 2018 with accumulations ranging from �� - 3 inches across much of the area. During the early morning hours on the 15th, a strong arctic cold front was quickly moving through the Central Plains towards the Deep South with an impressive 1050mb surface high pressure ushering in a brutally cold arctic airmass behind the frontal passage. Further aloft in the atmosphere, a closed cold core upper-level low was located over the Upper Midwest with a positively tilted trough axis extending to the west/southwest through the Northern Plains. A 120 kt jet streak diving into the base of the trough helped the trough dig further south and west over the Texas/Oklahoma panhandles as the closed low transitioned into an open wave. By sunrise on the 16th, the trough axis was oriented from Lake Michigan southwest through the Southern Plains with a strengthening upper-level jet stretched from northern Arkansas through Maine. This orientation allowed flow to become more backed out of the southwest which resulted in sufficient moisture return over the ArkLaMiss. At the same time, the arctic cold front had raced well ahead of the upper-level forcing with temperatures plummeting well below freezing. This set the stage for the moist southwest flow aloft to overrun the cold arctic air and produce an anafrontal band of snow as right entrance region jet dynamics overspread the area.",Heavy snow fell across the county with up to 2.3 inches of accumulations.,CSV,12533.4415437284
201801,15,2100,201801,16,600,122737.0,736735,ARKANSAS,5.0,2018,January,Winter Weather,Z,69,DREW,LZK,2018-01-15 21:00:00,CST-6,2018-01-16 06:00:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"It was mild on the 15th with readings in the 40s and 50s. The high at El Dorado (Union County) was 58 degrees, with 57 degrees at Monticello (Drew County), and 54 degrees at Mount Ida (Montgomery County). During the nighttime hours and into the 16th, it turned sharply colder in central and southern sections of the state. Models showed moisture building over areas along and south of Interstate 40, and snow was expected to become heavy in places.||Six inches of flakes were measured at Camden (Ouachita County) and Palestine (St. Francis County), with five inches at England (Lonoke County), Redfield (Jefferson County), and Sheridan (Grant County), and four inches at Kingsland (Cleveland County), and Roe (Monroe County).",Two inches of snow was reported at Monticello.,CSV,0.0
201801,15,2100,201801,16,800,122737.0,736742,ARKANSAS,5.0,2018,January,Winter Weather,Z,53,CLARK,LZK,2018-01-15 21:00:00,CST-6,2018-01-16 08:00:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"It was mild on the 15th with readings in the 40s and 50s. The high at El Dorado (Union County) was 58 degrees, with 57 degrees at Monticello (Drew County), and 54 degrees at Mount Ida (Montgomery County). During the nighttime hours and into the 16th, it turned sharply colder in central and southern sections of the state. Models showed moisture building over areas along and south of Interstate 40, and snow was expected to become heavy in places.||Six inches of flakes were measured at Camden (Ouachita County) and Palestine (St. Francis County), with five inches at England (Lonoke County), Redfield (Jefferson County), and Sheridan (Grant County), and four inches at Kingsland (Cleveland County), and Roe (Monroe County).",Three inches of snow was reported at Arkadelphia.,CSV,0.0
201801,15,2100,201801,16,900,122737.0,736754,ARKANSAS,5.0,2018,January,Winter Weather,Z,64,LINCOLN,LZK,2018-01-15 21:00:00,CST-6,2018-01-16 09:00:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"It was mild on the 15th with readings in the 40s and 50s. The high at El Dorado (Union County) was 58 degrees, with 57 degrees at Monticello (Drew County), and 54 degrees at Mount Ida (Montgomery County). During the nighttime hours and into the 16th, it turned sharply colder in central and southern sections of the state. Models showed moisture building over areas along and south of Interstate 40, and snow was expected to become heavy in places.||Six inches of flakes were measured at Camden (Ouachita County) and Palestine (St. Francis County), with five inches at England (Lonoke County), Redfield (Jefferson County), and Sheridan (Grant County), and four inches at Kingsland (Cleveland County), and Roe (Monroe County).",An estimated 3.0 inches of snow was reported at Palmyra.,CSV,0.0
201801,15,2100,201801,16,900,122737.0,736757,ARKANSAS,5.0,2018,January,Winter Weather,Z,57,ARKANSAS,LZK,2018-01-15 21:00:00,CST-6,2018-01-16 09:00:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"It was mild on the 15th with readings in the 40s and 50s. The high at El Dorado (Union County) was 58 degrees, with 57 degrees at Monticello (Drew County), and 54 degrees at Mount Ida (Montgomery County). During the nighttime hours and into the 16th, it turned sharply colder in central and southern sections of the state. Models showed moisture building over areas along and south of Interstate 40, and snow was expected to become heavy in places.||Six inches of flakes were measured at Camden (Ouachita County) and Palestine (St. Francis County), with five inches at England (Lonoke County), Redfield (Jefferson County), and Sheridan (Grant County), and four inches at Kingsland (Cleveland County), and Roe (Monroe County).",A measured 3.5 inches of snow was reported at De Witt.,CSV,0.0
201801,12,300,201801,12,700,121560.0,727565,ARKANSAS,5.0,2018,January,Winter Weather,Z,61,NEVADA,SHV,2018-01-12 03:00:00,CST-6,2018-01-12 07:00:00,0,0,0,0,0.0,0.0,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A longwave trough of low pressure aloft deepened during the afternoon hours of January 11th over Central Texas, and shifted northeast across East Texas, North Louisiana, and Southern Arkansas during the evening and overnight hours through the 12th. A strong cold front entered Southeast Oklahoma and Southwest Arkansas just ahead of the upper level trough, with temperatures in the 60s falling sharply into the 30s shortly after the frontal passage. Showers and thunderstorms were common ahead of the front, but as the deepening, cold core upper level low moved over Northern Louisiana and Southern Arkansas, the wrap-around rain near and on the backside of this system changed over to a mixture of light freezing rain and sleet, as temperatures fell to or below freezing across portions of Southwest and Southcentral Arkansas. This wintry mix primarily affected portions of Nevada, Columbia, and Union Counties, resulting in a light accumulation of freezing rain and sleet on elevated objects, as well as some roadways across these areas before exiting the area shortly after daybreak on the 12th. ||In Nevada County, about 1/8th of an inch of sleet accumulated on roadways and grassy surfaces, particularly across the eastern half of the county including the community of Rosston. In Columbia County, about 1/8th of an inch of sleet and freezing rain accumulated on roadways and grassy surfaces, mainly near and east of Magnolia. In Union County, between 1/8th and 1/4 of an inch of sleet and freezing rain fell, accumulating on roadways and grassy surfaces all throughout the county.",,CSV,0.0
201801,12,300,201801,12,700,121560.0,727566,ARKANSAS,5.0,2018,January,Winter Weather,Z,72,COLUMBIA,SHV,2018-01-12 03:00:00,CST-6,2018-01-12 07:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A longwave trough of low pressure aloft deepened during the afternoon hours of January 11th over Central Texas, and shifted northeast across East Texas, North Louisiana, and Southern Arkansas during the evening and overnight hours through the 12th. A strong cold front entered Southeast Oklahoma and Southwest Arkansas just ahead of the upper level trough, with temperatures in the 60s falling sharply into the 30s shortly after the frontal passage. Showers and thunderstorms were common ahead of the front, but as the deepening, cold core upper level low moved over Northern Louisiana and Southern Arkansas, the wrap-around rain near and on the backside of this system changed over to a mixture of light freezing rain and sleet, as temperatures fell to or below freezing across portions of Southwest and Southcentral Arkansas. This wintry mix primarily affected portions of Nevada, Columbia, and Union Counties, resulting in a light accumulation of freezing rain and sleet on elevated objects, as well as some roadways across these areas before exiting the area shortly after daybreak on the 12th. ||In Nevada County, about 1/8th of an inch of sleet accumulated on roadways and grassy surfaces, particularly across the eastern half of the county including the community of Rosston. In Columbia County, about 1/8th of an inch of sleet and freezing rain accumulated on roadways and grassy surfaces, mainly near and east of Magnolia. In Union County, between 1/8th and 1/4 of an inch of sleet and freezing rain fell, accumulating on roadways and grassy surfaces all throughout the county.",,CSV,0.0
201801,12,300,201801,12,700,121560.0,727567,ARKANSAS,5.0,2018,January,Winter Weather,Z,73,UNION,SHV,2018-01-12 03:00:00,CST-6,2018-01-12 07:00:00,0,0,0,0,0.0,0.0,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A longwave trough of low pressure aloft deepened during the afternoon hours of January 11th over Central Texas, and shifted northeast across East Texas, North Louisiana, and Southern Arkansas during the evening and overnight hours through the 12th. A strong cold front entered Southeast Oklahoma and Southwest Arkansas just ahead of the upper level trough, with temperatures in the 60s falling sharply into the 30s shortly after the frontal passage. Showers and thunderstorms were common ahead of the front, but as the deepening, cold core upper level low moved over Northern Louisiana and Southern Arkansas, the wrap-around rain near and on the backside of this system changed over to a mixture of light freezing rain and sleet, as temperatures fell to or below freezing across portions of Southwest and Southcentral Arkansas. This wintry mix primarily affected portions of Nevada, Columbia, and Union Counties, resulting in a light accumulation of freezing rain and sleet on elevated objects, as well as some roadways across these areas before exiting the area shortly after daybreak on the 12th. ||In Nevada County, about 1/8th of an inch of sleet accumulated on roadways and grassy surfaces, particularly across the eastern half of the county including the community of Rosston. In Columbia County, about 1/8th of an inch of sleet and freezing rain accumulated on roadways and grassy surfaces, mainly near and east of Magnolia. In Union County, between 1/8th and 1/4 of an inch of sleet and freezing rain fell, accumulating on roadways and grassy surfaces all throughout the county.",,CSV,0.0
201801,12,100,201801,12,700,122736.0,736917,ARKANSAS,5.0,2018,January,Winter Weather,Z,45,LONOKE,LZK,2018-01-12 01:00:00,CST-6,2018-01-12 07:00:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"As temperatures dropped early on the 12th, there was a period of freezing rain from Little Rock (Pulaski County) eastward, and sleet and some light snow thereafter before moisture exited.||Overall, there was generally less than a tenth of an inch of glaze in places, and under a half inch of snow and sleet. Some spots got higher amounts, including Blytheville (Mississippi County) and DeWitt (Arkansas County) with an inch of snow/ice, and Clarendon (Monroe County) with 0.8 inch of snow/ice.  ||There were icy spots on roads in the east, especially toward the Mississippi River. Accidents were reported along Interstates 40 and 55, with both highways temporarily shut down.",Sleet and snow was estimated at 0.2 inches at Blakemore.,CSV,0.0
201801,12,200,201801,12,800,122736.0,736927,ARKANSAS,5.0,2018,January,Winter Weather,Z,57,ARKANSAS,LZK,2018-01-12 02:00:00,CST-6,2018-01-12 08:00:00,0,0,0,0,0.0,0.0,Social Media,,,,,,,,,,,,,,,,,,,,,,"As temperatures dropped early on the 12th, there was a period of freezing rain from Little Rock (Pulaski County) eastward, and sleet and some light snow thereafter before moisture exited.||Overall, there was generally less than a tenth of an inch of glaze in places, and under a half inch of snow and sleet. Some spots got higher amounts, including Blytheville (Mississippi County) and DeWitt (Arkansas County) with an inch of snow/ice, and Clarendon (Monroe County) with 0.8 inch of snow/ice.  ||There were icy spots on roads in the east, especially toward the Mississippi River. Accidents were reported along Interstates 40 and 55, with both highways temporarily shut down.",One inch of sleet and snow was estimated at De Witt.,CSV,0.0
201801,12,200,201801,12,800,122736.0,736929,ARKANSAS,5.0,2018,January,Winter Weather,Z,47,MONROE,LZK,2018-01-12 02:00:00,CST-6,2018-01-12 08:00:00,0,0,0,0,0.0,0.0,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"As temperatures dropped early on the 12th, there was a period of freezing rain from Little Rock (Pulaski County) eastward, and sleet and some light snow thereafter before moisture exited.||Overall, there was generally less than a tenth of an inch of glaze in places, and under a half inch of snow and sleet. Some spots got higher amounts, including Blytheville (Mississippi County) and DeWitt (Arkansas County) with an inch of snow/ice, and Clarendon (Monroe County) with 0.8 inch of snow/ice.  ||There were icy spots on roads in the east, especially toward the Mississippi River. Accidents were reported along Interstates 40 and 55, with both highways temporarily shut down.","Just under one inch of sleet and snow, 0.80, fell in the last 24 hours ending at 8 am at Clarendon.",CSV,0.0
